# gammas 	 deltas 	 lambdas 
#  Acceptance Ratio: 0.0003
#  Elapsed Time: 0.568690299987793
150574.725233331962954 	 243121597126.313598632812500 	 1614624.212327601155266
87951.896526312979404 	 142009261651.516784667968750 	 1614624.212327601155266
97961.873617157121771 	 217173405748.053924560546875 	 2216917.640803656540811
87748.304647048775223 	 194530764522.655914306640625 	 2216917.640803656540811
97096.057082075989456 	 215253961797.733062744140625 	 2216917.640803656540811
83943.900695044372696 	 186096714288.714202880859375 	 2216917.640803656540811
104429.872107195260469 	 238590272162.814300537109375 	 2284693.712139242794365
81828.324739977368154 	 186952659008.314331054687500 	 2284693.712139242794365
74899.109575881055207 	 171121524692.843597412109375 	 2284693.712139242794365
95785.359806816777564 	 221184186477.646759033203125 	 2309164.854876973666251
95392.631619418374612 	 144025552219.206573486328125 	 1509818.418615556554869
149751.225317910721060 	 226097158195.229858398437500 	 1509818.418615556554869
125097.366103757653036 	 188874307463.746704101562500 	 1509818.418615556554869
113565.587549260279047 	 150891216695.526885986328125 	 1328670.242031515343115
159984.259347496117698 	 212566324588.470397949218750 	 1328670.242031515343115
101090.814396832181956 	 134316356831.802017211914062 	 1328670.242031515343115
124675.367736649772269 	 165652451026.022644042968750 	 1328670.242031515343115
120991.918901983430260 	 160758362171.355804443359375 	 1328670.242031515343115
176633.438121248764219 	 234687592979.418273925781250 	 1328670.242031515343115
147757.390449833474122 	 196320847730.925354003906250 	 1328670.242031515343115
139942.679517161042895 	 185937673864.605133056640625 	 1328670.242031515343115
108433.485384690371575 	 144072345270.397338867187500 	 1328670.242031515343115
101711.596868474211078 	 135141172028.647552490234375 	 1328670.242031515343115
80259.541147947180434 	 124620851435.469085693359375 	 1552723.198426316259429
77269.547606289503165 	 181570662740.079895019531250 	 2349834.680865927599370
88525.306464523862815 	 207956764254.508117675781250 	 2349122.217812890652567
69850.838749217669829 	 164088157238.652801513671875 	 2349122.217812890652567
81067.015388200947200 	 163951449391.738281250000000 	 2022418.718718499876559
71216.129117806543945 	 226207385177.244445800781250 	 3176350.469751726835966
89099.631457683644840 	 138655781515.820983886718750 	 1556188.047552959760651
80429.864640654384857 	 125163994020.088775634765625 	 1556188.047552959760651
69568.959414148819633 	 111344360454.661712646484375 	 1600489.088701486121863
102157.081963306161924 	 163501295015.854888916015625 	 1600489.088701486121863
100355.379967030457919 	 160617690629.723968505859375 	 1600489.088701486121863
64354.346072433872905 	 119514611156.913085937500000 	 1857133.487494282191619
86339.855622180024511 	 145652397726.091979980468750 	 1686965.963476489996538
109731.578456357616233 	 185113437974.425384521484375 	 1686965.963476489996538
84999.891747599453083 	 143391924277.386474609375000 	 1686965.963476489996538
128519.281582051582518 	 193413173900.725006103515625 	 1504935.069040536880493
75465.774469918615068 	 113571090512.084548950195312 	 1504935.069040536880493
156954.417510195286013 	 204031053197.691711425781250 	 1299938.265098135685548
109753.680305283793132 	 148758958099.152557373046875 	 1355389.246951666427776
122749.752804724863381 	 166373695017.499237060546875 	 1355389.246951666427776
67864.072136143833632 	 162504209487.410186767578125 	 2394554.355085064191371
67163.457915552717168 	 160826550654.259185791015625 	 2394554.355085064191371
99426.896774935667054 	 238083108685.015319824218750 	 2394554.355085064191371
81013.017631382797845 	 230677615349.035919189453125 	 2847414.182232314255089
79787.722309339311323 	 227188692071.626373291015625 	 2847414.182232314255089
91830.211337799657485 	 157812695514.249816894531250 	 1718526.977289990056306
86304.285417413469986 	 148316242745.560150146484375 	 1718526.977289990056306
49475.367330453082104 	 133474069086.143920898437500 	 2697788.339693396352232
89230.893042903495370 	 240726062791.573638916015625 	 2697788.339693396352232
85872.399587233550847 	 201094701789.879333496093750 	 2341785.052665229421109
59620.439104072444024 	 153907599061.331451416015625 	 2581456.986465210560709
90840.056180955725722 	 191296413636.853576660156250 	 2105859.701977574732155
103156.538901696840185 	 217233198268.565399169921875 	 2105859.701977574732155
87752.948890710889827 	 184795398798.645782470703125 	 2105859.701977574732155
107494.041396173241083 	 226367369978.910461425781250 	 2105859.701977574732155
90239.577846451560617 	 190031890510.310638427734375 	 2105859.701977574732155
75044.904372545279330 	 158034039956.903808593750000 	 2105859.701977574732155
99031.683065261866432 	 193656853026.424072265625000 	 1955504.006720800884068
101829.387188677515951 	 138260805690.122375488281250 	 1357769.201084769796580
106764.514430174138397 	 181415543847.477081298828125 	 1699211.997691667638719
135515.045681558927754 	 203586333829.652679443359375 	 1502315.354031253373250
209877.400710819434607 	 196848032794.532379150390625 	 937919.147692134720273
170820.771095631731441 	 160216072034.128143310546875 	 937919.147692134720273
89854.668787784103188 	 84276414365.597518920898438 	 937919.147692134720273
118165.632245849468745 	 132580302184.932113647460938 	 1121986.991184477461502
128215.731628623543656 	 123961760390.857925415039062 	 966821.768407583353110
164732.666486488160444 	 159267127926.963134765625000 	 966821.768407583353110
120883.447496950859204 	 116872748480.207290649414062 	 966821.768407583353110
180018.638196146552218 	 174045938127.123352050781250 	 966821.768407583353110
141262.565728126879549 	 147573695152.480468750000000 	 1044676.587826529634185
137134.991611547884531 	 143261715108.371612548828125 	 1044676.587826529634185
181182.234532453818247 	 169740476181.883361816406250 	 936849.446745723951608
103333.964949627508759 	 95514477220.556869506835938 	 924328.000644488725811
119948.864674023890984 	 176358214037.061767578125000 	 1470278.309980985475704
99024.201003754540579 	 145593134899.017639160156250 	 1470278.309980985475704
117472.769789565034444 	 136938127190.289901733398438 	 1165701.016802397323772
113980.437795972771710 	 216733773767.260284423828125 	 1901499.748186772223562
71592.898018482941552 	 152505536260.658599853515625 	 2130176.881808676756918
70818.804852434070199 	 150856580893.975189208984375 	 2130176.881808676756918
88689.621589948787005 	 188924581567.268615722656250 	 2130176.881808676756918
73148.863280823832611 	 155820017491.394531250000000 	 2130176.881808676756918
65513.603428832109785 	 168275910615.705535888671875 	 2568564.417289377655834
53135.396734117923188 	 123631989281.952560424804688 	 2326735.036920674610883
56420.620329762161418 	 179264228015.125427246093750 	 3177282.117200732696801
73690.319248343439540 	 234134933558.574554443359375 	 3177282.117200732696801
67293.489719323566533 	 218364431263.183288574218750 	 3244956.268042659852654
69133.985160566939157 	 194706504837.313323974609375 	 2816364.547553541138768
119090.411657330332673 	 148997824465.559173583984375 	 1251131.996203725924715
115738.478563000448048 	 144804113722.108886718750000 	 1251131.996203725924715
81092.688359154795762 	 148792360873.730499267578125 	 1834843.114520236384124
95880.339743618882494 	 202973250991.636749267578125 	 2116943.385206821840256
83276.180911239236593 	 176290960325.334503173828125 	 2116943.385206821840256
72737.282388019186328 	 153980708809.237884521484375 	 2116943.385206821840256
53575.153548504109494 	 113415566915.945556640625000 	 2116943.385206821840256
76922.759012825757964 	 162841125864.059936523437500 	 2116943.385206821840256
91499.641299621071084 	 193699560398.029754638671875 	 2116943.385206821840256
139954.541680320457090 	 166813191884.078948974609375 	 1191909.815010563470423
151578.452751304808771 	 180667845578.395141601562500 	 1191909.815010563470423
122970.901529320544796 	 146570224493.494659423828125 	 1191909.815010563470423
81684.886875813142979 	 146193707387.836700439453125 	 1789727.732745683752000
96728.993600997098838 	 173118562408.284301757812500 	 1789727.732745683752000
81136.440666806345689 	 145212137997.658020019531250 	 1789727.732745683752000
86429.693427518286626 	 154685619259.936828613281250 	 1789727.732745683752000
82697.090320543749840 	 148005275964.051788330078125 	 1789727.732745683752000
59283.421981492028863 	 159667100745.278961181640625 	 2693284.149405649863183
63798.871212738937174 	 152624466428.139526367187500 	 2392275.341662541497499
66386.355408995339531 	 158814441067.785247802734375 	 2392275.341662541497499
74305.029211193643278 	 177758089143.453399658203125 	 2392275.341662541497499
98261.203019257867709 	 235067853025.067474365234375 	 2392275.341662541497499
104057.753779326027143 	 214119184045.792358398437500 	 2057695.618722197599709
72023.336692843789933 	 148202104358.618347167968750 	 2057695.618722197599709
77059.286252886347938 	 158564555704.423919677734375 	 2057695.618722197599709
71934.985537743283203 	 148020304573.859008789062500 	 2057695.618722197599709
92498.389881740309647 	 190333531598.514678955078125 	 2057695.618722197599709
109204.766453119445941 	 175454514993.186584472656250 	 1606656.199100132798776
84306.351592045408324 	 111874354605.819061279296875 	 1326997.936610683333129
115255.666237765821279 	 152944031280.204833984375000 	 1326997.936610683333129
138983.352095333859324 	 184430621453.744110107421875 	 1326997.936610683333129
142918.027630749100354 	 189651927770.472686767578125 	 1326997.936610683333129
83296.441658497278695 	 129657421424.344329833984375 	 1556578.154393677599728
141075.701097032928374 	 219595354443.413635253906250 	 1556578.154393677599728
112683.184118540986674 	 182044608294.739837646484375 	 1615543.700852752663195
99922.333579463986098 	 111092011321.513366699218750 	 1111783.595738050062209
114189.573174811375793 	 146449143314.647552490234375 	 1282508.895014875102788
137295.960241019231034 	 176083290258.715789794921875 	 1282508.895014875102788
168552.602934109338094 	 177708733077.059326171875000 	 1054322.092827776214108
147024.583983883610927 	 155011267083.021301269531250 	 1054322.092827776214108
77297.723981556293438 	 140784548305.549468994140625 	 1821328.508186625549570
99875.465949228120735 	 181906033401.751770019531250 	 1821328.508186625549570
82731.707306493946817 	 150681617048.269165039062500 	 1821328.508186625549570
98314.184428530919831 	 179062426858.800994873046875 	 1821328.508186625549570
120773.873133546221652 	 163002590057.118560791015625 	 1349651.094462109031156
104717.677895067739883 	 158883798011.200439453125000 	 1517258.606234658975154
131506.249733895936515 	 193357651693.549194335937500 	 1470330.513453239807859
127883.746183221082902 	 135928969747.227035522460938 	 1062910.446433743229136
114225.350570925176726 	 121411318369.392913818359375 	 1062910.446433743229136
97751.341639595222659 	 103900922181.639511108398438 	 1062910.446433743229136
96077.338863414144726 	 102121607143.477554321289062 	 1062910.446433743229136
115179.761887262357050 	 168908919293.835998535156250 	 1466480.886278993915766
98205.275083997446927 	 144016158842.452972412109375 	 1466480.886278993915766
160350.039621266885661 	 235150268218.667266845703125 	 1466480.886278993915766
115723.422998142879806 	 169706187921.555480957031250 	 1466480.886278993915766
149945.015215712366626 	 219891498806.655090332031250 	 1466480.886278993915766
118672.403374588859151 	 174030811277.625335693359375 	 1466480.886278993915766
103554.222819579139468 	 151860288458.388824462890625 	 1466480.886278993915766
106181.796864666990587 	 155713575572.792938232421875 	 1466480.886278993915766
110598.253520344922435 	 152745744349.603271484375000 	 1381086.404963032808155
91520.389716137375217 	 126397566013.875885009765625 	 1381086.404963032808155
124705.204696980130393 	 172228662835.131408691406250 	 1381086.404963032808155
127182.884827522284468 	 175650553179.270202636718750 	 1381086.404963032808155
105745.707642187786405 	 146043959207.821044921875000 	 1381086.404963032808155
146723.423383208282758 	 202637725324.184112548828125 	 1381086.404963032808155
140919.174533303943463 	 194621556146.558898925781250 	 1381086.404963032808155
86219.065729592999560 	 119075979527.755020141601562 	 1381086.404963032808155
98450.669283576673479 	 135968880907.059387207031250 	 1381086.404963032808155
68255.871093308262061 	 158487345253.983062744140625 	 2321959.162125776521862
79197.791248659661505 	 183894037009.949951171875000 	 2321959.162125776521862
63473.065570301194384 	 147381866149.171020507812500 	 2321959.162125776521862
63191.573586076920037 	 176895165078.289672851562500 	 2799347.366106186062098
74598.921694813077920 	 255138914938.151031494140625 	 3420142.129961793310940
50937.341306527850975 	 188395065626.918457031250000 	 3698564.958331949077547
41014.084114105738990 	 173001443283.330780029296875 	 4218098.417168637737632
47739.953668929774722 	 230083089022.862213134765625 	 4819508.008291290141642
47868.381347004877171 	 243589553055.149505615234375 	 5088735.950550182722509
34568.289994572798605 	 166742353404.856079101562500 	 4823563.833531671203673
60425.764115953686996 	 270010768535.549072265625000 	 4468470.899555583484471
65370.259020050558320 	 292105100127.506835937500000 	 4468470.899555583484471
59493.330077525955858 	 268943998898.642395019531250 	 4520573.962630442343652
48715.913790009522927 	 220223891444.866363525390625 	 4520573.962630442343652
56238.114932662036153 	 227756326732.564025878906250 	 4049857.058780742343515
51876.257597427313158 	 210091428014.069122314453125 	 4049857.058780742343515
63461.557223581126891 	 257010235483.138031005859375 	 4049857.058780742343515
56652.365677699839580 	 229433983036.460540771484375 	 4049857.058780742343515
48387.807128722801281 	 195963702259.179168701171875 	 4049857.058780742343515
55648.884825949768128 	 225370029025.649200439453125 	 4049857.058780742343515
61358.692249067411467 	 217408739995.744903564453125 	 3543242.726120019331574
45559.771242071059532 	 195043433913.339752197265625 	 4281045.066644927486777
56585.289507557921752 	 178079429741.355346679687500 	 3147097.616555797867477
69016.540740147465840 	 164135823699.501892089843750 	 2378209.947054370306432
59030.347902167253778 	 140386560559.014251708984375 	 2378209.947054370306432
84260.211870549363084 	 200388474011.449218750000000 	 2378209.947054370306432
102909.328847395430785 	 244739989509.565063476562500 	 2378209.947054370306432
82486.296109700153465 	 141708137637.136505126953125 	 1717959.762051578145474
78139.761069484477048 	 134240965333.698715209960938 	 1717959.762051578145474
66221.404107401962392 	 113765707643.073669433593750 	 1717959.762051578145474
60983.623035987518961 	 206772531011.188171386718750 	 3390623.920280499383807
70242.467890805870411 	 238165791850.101287841796875 	 3390623.920280499383807
42868.499087347998284 	 145350958432.084869384765625 	 3390623.920280499383807
42967.975516165410227 	 145688245591.137268066406250 	 3390623.920280499383807
65234.863205937741441 	 195129824045.949127197265625 	 2991189.288309693336487
79005.265303601292544 	 245956178306.969207763671875 	 3113161.855248624924570
85594.535267034472781 	 202740798494.646545410156250 	 2368618.485539336688817
76023.780013988885912 	 195776652793.567047119140625 	 2575202.821505886968225
55640.243143297673669 	 106509270064.294479370117188 	 1914248.825081282993779
106054.452743891379214 	 188636962963.650268554687500 	 1778680.273040356114507
178875.491354482946917 	 318162307802.619567871093750 	 1778680.273040356114507
81629.588534129332402 	 145192938822.057098388671875 	 1778680.273040356114507
87511.161767528566997 	 225535210361.027618408203125 	 2577216.503651920706034
83616.419769319370971 	 134019239046.913772583007812 	 1602786.144355922937393
64737.363428881573782 	 100445275338.216033935546875 	 1551581.189254981698468
116613.499881058465689 	 180935312828.638366699218750 	 1551581.189254981698468
83664.542191488551907 	 129812329871.943405151367188 	 1551581.189254981698468
124048.420982532989001 	 192471196553.281158447265625 	 1551581.189254981698468
128504.427756643330213 	 138933597360.376068115234375 	 1081158.056463883724064
173668.618848824757151 	 187763226423.362365722656250 	 1081158.056463883724064
127375.638438155088807 	 137713197694.642120361328125 	 1081158.056463883724064
152317.949469086801400 	 176184231656.353546142578125 	 1156687.260237247683108
51176.206188859621761 	 59194865725.928512573242188 	 1156687.260237247683108
70614.897211284958757 	 114560451971.011230468750000 	 1622326.966337399557233
54892.590333925683808 	 160788651763.546813964843750 	 2929150.378683685325086
56961.290738407231402 	 204187740028.139923095703125 	 3584675.441535640507936
55100.981374182512809 	 197519134736.544799804687500 	 3584675.441535640507936
63819.306855280534364 	 228771501979.951263427734375 	 3584675.441535640507936
65520.252520044588891 	 234868840131.817504882812500 	 3584675.441535640507936
49711.175229902859428 	 148300497565.003784179687500 	 2983242.638685321435332
68348.007749235912343 	 203898690986.715332031250000 	 2983242.638685321435332
79968.973817190504633 	 238566852463.352783203125000 	 2983242.638685321435332
64165.549929867207538 	 191421404485.471801757812500 	 2983242.638685321435332
84166.689324512131861 	 251089656349.865234375000000 	 2983242.638685321435332
75879.772061214272981 	 226367771426.737609863281250 	 2983242.638685321435332
57527.621110088519345 	 171618852197.749877929687500 	 2983242.638685321435332
54781.451553925820917 	 201145919761.963592529296875 	 3671788.790845736861229
55586.097460116572620 	 204100409580.914703369140625 	 3671788.790845736861229
61984.788071977876825 	 163572677554.967041015625000 	 2638916.460681021213531
57220.780982669566583 	 211962795570.784851074218750 	 3704297.493509952910244
51467.834409733295615 	 199872370745.723297119140625 	 3883442.407048791646957
56789.673948372641462 	 259129404479.569671630859375 	 4562966.935065406374633
61132.100329803033674 	 278943752475.992248535156250 	 4562966.935065406374633
37171.841447839105967 	 169613883441.983642578125000 	 4562966.935065406374633
68102.599303599403356 	 245821534857.073822021484375 	 3609576.394598517101258
67615.527749199609389 	 244063412871.831909179687500 	 3609576.394598517101258
48790.207306266514934 	 176111980580.267700195312500 	 3609576.394598517101258
69445.906806672908715 	 225297322898.971557617187500 	 3244213.133052835706621
60726.607700550426671 	 197010058227.873168945312500 	 3244213.133052835706621
49603.593107074542786 	 160924628204.580352783203125 	 3244213.133052835706621
46071.392377020820277 	 177230943763.374542236328125 	 3846876.220128579996526
66669.681589778367197 	 237601256196.957244873046875 	 3563857.671601444948465
59481.519745493475057 	 217988060177.197509765625000 	 3664803.137342721223831
62146.016723425876989 	 140181407894.349945068359375 	 2255678.083411397412419
91859.146843325521331 	 207204664295.358642578125000 	 2255678.083411397412419
84558.637669162650127 	 190737065753.455596923828125 	 2255678.083411397412419
91998.660259592375951 	 207519361650.773620605468750 	 2255678.083411397412419
100332.497796627256321 	 249937556674.286224365234375 	 2491092.738276152405888
88041.779754868490272 	 172002408317.288452148437500 	 1953645.289727087132633
128862.513014346230193 	 251502223922.866607666015625 	 1951709.756699118064716
114859.588176436765934 	 164101537587.946258544921875 	 1428714.312782216584310
86612.502668934132089 	 174249709737.591705322265625 	 2011830.906256574206054
92958.789336600762908 	 187017365395.567474365234375 	 2011830.906256574206054
89748.406767008098541 	 180558618521.153564453125000 	 2011830.906256574206054
81474.195648759530741 	 205253679829.328063964843750 	 2519247.697936041280627
87827.659585125496960 	 221259629224.937713623046875 	 2519247.697936041280627
87941.825693182749092 	 207190588314.240692138671875 	 2355995.985767920035869
80921.766272392516839 	 223015057289.116638183593750 	 2755934.127023634035140
57537.110560045708553 	 140612840288.689880371093750 	 2443863.428663946688175
91871.831695730375941 	 224522209605.564697265625000 	 2443863.428663946688175
69491.429260836506728 	 169827562576.146026611328125 	 2443863.428663946688175
73611.356767183067859 	 215938173256.361877441406250 	 2933489.922476609237492
75435.779045519942883 	 156873068944.861236572265625 	 2079557.882608992047608
87031.719414712031721 	 180987498145.878448486328125 	 2079557.882608992047608
102389.175911132522742 	 212924217859.834350585937500 	 2079557.882608992047608
76503.837097745170468 	 152166148616.888305664062500 	 1989000.217367831384763
93666.866236608402687 	 173920717656.872680664062500 	 1856800.858667973196134
144003.642236384970602 	 267386086555.835235595703125 	 1856800.858667973196134
106466.429747632355429 	 180496704770.788787841796875 	 1695339.133646516827866
92494.390952931673382 	 156809360625.305419921875000 	 1695339.133646516827866
89024.350236072583357 	 171481334706.823638916015625 	 1926229.556880714837462
87449.755886777944397 	 115906022508.396484375000000 	 1325401.327117037959397
84940.933981446316466 	 123378197062.017745971679688 	 1452517.546945825917646
98208.540720960125327 	 158495137988.986389160156250 	 1613863.079783646855503
135035.986273151764181 	 197345707419.862335205078125 	 1461430.488763713743538
104088.930321199717582 	 152118736314.203033447265625 	 1461430.488763713743538
121250.837724874465493 	 177199671039.273040771484375 	 1461430.488763713743538
102591.058978623215808 	 149929701465.916320800781250 	 1461430.488763713743538
94537.815296457963996 	 138160445615.356262207031250 	 1461430.488763713743538
143311.379240994749125 	 206792877110.123687744140625 	 1442962.018824600148946
158486.400765164959012 	 228689856804.347076416015625 	 1442962.018824600148946
114068.258347536000656 	 138066633664.615478515625000 	 1210386.093947035958990
130707.962946322906646 	 158207100718.373687744140625 	 1210386.093947035958990
74692.170351481749094 	 120317926341.016616821289062 	 1610850.585474113700911
80975.076938245212659 	 130438750094.783706665039062 	 1610850.585474113700911
113976.277335870603565 	 196718818035.111511230468750 	 1725962.828698215307668
88674.638514737860532 	 153049129924.688659667968750 	 1725962.828698215307668
106353.908347586402670 	 183562892494.710968017578125 	 1725962.828698215307668
94939.443210700861528 	 163861949958.974822998046875 	 1725962.828698215307668
90057.771625837747706 	 155436366261.588806152343750 	 1725962.828698215307668
99586.389440484432271 	 171882406418.540588378906250 	 1725962.828698215307668
189718.961743630294222 	 247752848688.769622802734375 	 1305893.972915376070887
97666.203117950033629 	 127541706009.259857177734375 	 1305893.972915376070887
131854.487739996868186 	 143787800096.394226074218750 	 1090503.649598401272669
163850.941006604814902 	 178680049157.834899902343750 	 1090503.649598401272669
117372.913704674050678 	 127995590758.945266723632812 	 1090503.649598401272669
124126.310957199733821 	 170069219839.191162109375000 	 1370130.301365623483434
95402.524560217134422 	 130713889726.731597900390625 	 1370130.301365623483434
121032.436060146341333 	 197424912854.860015869140625 	 1631173.586861879564822
88896.412448127142852 	 145005479952.164581298828125 	 1631173.586861879564822
68216.067397307822830 	 234014348090.499114990234375 	 3430487.230047133751214
73731.453388921756414 	 160838708706.771362304687500 	 2181412.427317451685667
93996.514212752808817 	 240138186390.852752685546875 	 2554756.294976228382438
88651.622287343590870 	 226483290098.445953369140625 	 2554756.294976228382438
93161.205176790404948 	 180136408258.754486083984375 	 1933598.947296921862289
83983.742372203152627 	 154654538454.661437988281250 	 1841481.864064309978858
120306.663360882594134 	 221542538705.155517578125000 	 1841481.864064309978858
88665.863715273211710 	 163276579993.273376464843750 	 1841481.864064309978858
94220.117339800592163 	 173504637311.253997802734375 	 1841481.864064309978858
87354.615728966076858 	 182693659958.672027587890625 	 2091402.479813007637858
87216.554248045213171 	 187128777510.076171875000000 	 2145564.900189464911819
80540.705564859919832 	 200824567236.079162597656250 	 2493454.282870093826205
70357.115820009406889 	 175432251771.789703369140625 	 2493454.282870093826205
111485.201649466325762 	 193569194589.908966064453125 	 1736277.028035815339535
108911.803372841066448 	 189101062278.217590332031250 	 1736277.028035815339535
76313.601575564316590 	 171341952802.444152832031250 	 2245234.784690177533776
83143.004161212098552 	 208105992041.746154785156250 	 2502988.605490296147764
123897.821932577426196 	 143996810552.416900634765625 	 1162222.291775047779083
122850.937984044561745 	 142780098690.530548095703125 	 1162222.291775047779083
129579.646173211542191 	 150600353342.829711914062500 	 1162222.291775047779083
86671.659348892761045 	 124438686142.825195312500000 	 1435748.283552562585101
125775.323199919061153 	 180581704397.552581787109375 	 1435748.283552562585101
152991.319165924418485 	 189125549518.321685791015625 	 1236184.840743862325326
114297.547264975524740 	 141292895263.167846679687500 	 1236184.840743862325326
139478.719404041883536 	 172421478533.643371582031250 	 1236184.840743862325326
113512.747030604994507 	 104130009596.592880249023438 	 917341.993040813598782
158581.321738841827027 	 122268180898.616134643554688 	 771012.497297584312037
145815.117728619574336 	 112425278063.684234619140625 	 771012.497297584312037
160494.721131579106441 	 123743435742.738189697265625 	 771012.497297584312037
148290.180012162687490 	 114333582015.885879516601562 	 771012.497297584312037
203137.635536198125919 	 156621655669.890625000000000 	 771012.497297584312037
163059.423080308944918 	 125720852997.052352905273438 	 771012.497297584312037
118580.924855780001963 	 88068494643.755142211914062 	 742686.859213363728486
108411.624105706068804 	 144588362849.788604736328125 	 1333697.968668088782579
119024.523299539345317 	 158742764946.283233642578125 	 1333697.968668088782579
115470.640030800044769 	 154002958049.882110595703125 	 1333697.968668088782579
85509.434960455866531 	 114043759708.716049194335938 	 1333697.968668088782579
77029.890043755760416 	 158918345528.161560058593750 	 2063073.768350054742768
65054.444101348344702 	 147692984106.070465087890625 	 2270298.150207532569766
85104.652521016716491 	 159960540250.263885498046875 	 1879574.565101025626063
98139.462672478257446 	 184460437871.871673583984375 	 1879574.565101025626063
79754.029856073320843 	 149903645981.783233642578125 	 1879574.565101025626063
129780.741665253663086 	 169398710054.659820556640625 	 1305268.469582287129015
105089.631089148911997 	 189546428803.674468994140625 	 1803664.422828544862568
104472.553002153275884 	 169919635005.887084960937500 	 1626452.404225106583908
77555.082054072176106 	 146733385364.484802246093750 	 1891989.299452753271908
113306.549708568927599 	 214374779606.523895263671875 	 1891989.299452753271908
68003.150597767758882 	 128661233260.050704956054688 	 1891989.299452753271908
58615.278140818532847 	 155374590614.407073974609375 	 2650752.423986319918185
89966.870795220180298 	 236577928323.220031738281250 	 2629611.614054149016738
86559.931382156049949 	 214063254763.549987792968750 	 2473006.289925019256771
103721.349553556283354 	 256503549845.456268310546875 	 2473006.289925019256771
92975.946043231917429 	 229930099376.641723632812500 	 2473006.289925019256771
65959.590366056334460 	 163118481856.135009765625000 	 2473006.289925019256771
74042.862563387054252 	 183108464843.309906005859375 	 2473006.289925019256771
89755.961643241491402 	 221967057702.004974365234375 	 2473006.289925019256771
65129.155659634576296 	 161064811603.781982421875000 	 2473006.289925019256771
70141.636592691706028 	 173460708479.361480712890625 	 2473006.289925019256771
67956.633407427085331 	 140935403341.717132568359375 	 2073902.079532887553796
64913.010659256033250 	 215237094685.353790283203125 	 3315777.415026780217886
55044.666931443622161 	 182515863428.952209472656250 	 3315777.415026780217886
68964.449688604116091 	 233088337535.139099121093750 	 3379833.212439238559455
84826.728419842780568 	 216819638962.657592773437500 	 2556029.720839013811201
61650.471378497793921 	 139853060256.153778076171875 	 2268483.226957631763071
92474.719660648741410 	 209777350467.790802001953125 	 2268483.226957631763071
88077.067468449604348 	 199801350231.793609619140625 	 2268483.226957631763071
114783.257653405104065 	 260383894722.305694580078125 	 2268483.226957631763071
117399.154324809132959 	 120149008083.735855102539062 	 1023423.113860928453505
77258.436651641924982 	 160030903335.027893066406250 	 2071371.234919064911082
77186.431193577329395 	 159881753300.435699462890625 	 2071371.234919064911082
111659.470714885042980 	 231288215745.100585937500000 	 2071371.234919064911082
144171.435529425943969 	 204828963468.381347656250000 	 1420731.941221289802343
92440.011241440966842 	 131332476617.570281982421875 	 1420731.941221289802343
87935.642035691867932 	 124932975411.908966064453125 	 1420731.941221289802343
84750.147022791745258 	 153518274700.639190673828125 	 1811421.927791508380324
83333.186045298396493 	 150951560515.182830810546875 	 1811421.927791508380324
119000.035110066761263 	 215559273006.334320068359375 	 1811421.927791508380324
145483.304507517372258 	 263531647912.486145019531250 	 1811421.927791508380324
67053.355562666431069 	 121461918598.214691162109375 	 1811421.927791508380324
110721.684100222366396 	 200563686461.147186279296875 	 1811421.927791508380324
93547.707102172746090 	 188733377941.908508300781250 	 2017509.394813643302768
87658.011533596582012 	 221259044780.617492675781250 	 2524116.631322578061372
48796.989823704076116 	 143015409830.126037597656250 	 2930824.428859616629779
53745.568044971296331 	 171016741630.119689941406250 	 3181969.190222762525082
71132.290067311274470 	 249152154416.092346191406250 	 3502658.977804930880666
56377.134049867381691 	 196653745866.948272705078125 	 3488182.738998434040695
90369.062015215633437 	 258111589688.207458496093750 	 2856194.187837743200362
59634.959383561079449 	 170329024383.267028808593750 	 2856194.187837743200362
100771.534836441744119 	 287823072099.333557128906250 	 2856194.187837743200362
95193.504249986028299 	 271891133558.717590332031250 	 2856194.187837743200362
68130.189039191551274 	 194593049950.025634765625000 	 2856194.187837743200362
56062.235965186388057 	 166558456045.705261230468750 	 2970956.351957403123379
63475.139588584832381 	 188581869152.088928222656250 	 2970956.351957403123379
71755.254471188876778 	 195280899573.932678222656250 	 2721485.708790033590049
56235.391562346871069 	 153043814465.138641357421875 	 2721485.708790033590049
54504.209188545653888 	 148332426375.529418945312500 	 2721485.708790033590049
105193.933542536775349 	 255670761860.594879150390625 	 2430470.591321794316173
103318.784772953949869 	 183688737615.745635986328125 	 1777883.257332216948271
95518.552100861532381 	 198504060150.247711181640625 	 2078172.834326885640621
76719.286284022236941 	 89833159774.946319580078125 	 1170933.205014124512672
158083.983927488065092 	 185105785961.614959716796875 	 1170933.205014124512672
103324.028869149216916 	 120985536278.724822998046875 	 1170933.205014124512672
134853.226321168825962 	 157904120502.741302490234375 	 1170933.205014124512672
203926.609167582646478 	 145005667030.477539062500000 	 711067.906353088561445
111931.457605024348595 	 103563639568.880554199218750 	 925241.587886119144969
144039.602569352951832 	 133271430599.753646850585938 	 925241.587886119144969
112152.339088126973365 	 158707168783.438415527343750 	 1415103.510758965276182
90419.187628866231535 	 182031904765.644134521484375 	 2013199.958318699151278
90796.829470536918961 	 191417056682.831512451171875 	 2108190.977581935469061
113939.614890418961295 	 280078483084.164489746093750 	 2458130.856011133641005
101088.675480648540542 	 248489192392.278289794921875 	 2458130.856011133641005
82714.753982719485066 	 203323689012.292572021484375 	 2458130.856011133641005
